query_array_index,query_frame_id,matched_ref_index,matched_ref_frame_id,quality,valid,gt_x,gt_y,gt_yaw_rad,est_x,est_y,est_yaw_rad,xy_error
149,150,149,150,0.639992399,True,361.004000,-537.277200,2.406516000,361.004000,-537.277200,2.406516000,0.000000
150,151,151,152,0.644250599,True,359.899200,-536.278400,2.406516000,358.794500,-535.279500,2.406516000,1.489350
151,152,152,153,0.648447790,True,358.794500,-535.279500,2.406516000,357.689700,-534.280700,2.406516000,1.489357
152,153,152,153,0.623045274,True,357.689700,-534.280700,2.406516000,357.689700,-534.280700,2.406516000,0.000000
153,154,153,154,0.623464156,True,356.585000,-533.281900,2.406516000,356.585000,-533.281900,2.406516000,0.000000
154,155,154,155,0.623598341,True,355.480200,-532.283100,2.406516000,355.480200,-532.283100,2.406516000,0.000000
155,156,155,156,0.634154859,True,354.375500,-531.284300,2.447274000,354.375500,-531.284300,2.447274000,0.000000
156,157,156,157,0.602811840,True,353.270700,-530.285500,2.563726000,353.270700,-530.285500,2.563726000,0.000000
157,158,157,158,0.601593401,True,352.165900,-529.286700,2.681207000,352.165900,-529.286700,2.681207000,0.000000
158,159,158,159,0.595292225,True,351.061200,-528.287900,2.796535000,351.061200,-528.287900,2.796535000,0.000000
159,160,159,160,0.611265964,True,349.700500,-527.798800,2.796535000,349.700500,-527.798800,2.796535000,0.000000
160,161,161,162,0.616645586,True,348.339800,-527.309700,2.796535000,346.979200,-526.820600,2.796535000,1.445839
161,162,161,162,0.610855363,True,346.979200,-526.820600,2.796535000,346.979200,-526.820600,2.796535000,0.000000
162,163,162,163,0.614814857,True,345.618500,-526.331600,2.796535000,345.618500,-526.331600,2.796535000,0.000000
163,164,163,164,0.639839486,True,344.257800,-525.842500,2.796535000,344.257800,-525.842500,2.796535000,0.000000
164,165,165,166,0.629421679,True,342.897200,-525.353400,2.796535000,341.536500,-524.864300,2.796535000,1.445933
165,166,165,166,0.608624257,True,341.536500,-524.864300,2.796535000,341.536500,-524.864300,2.796535000,0.000000
166,167,166,167,0.619987442,True,340.175800,-524.375300,2.796535000,340.175800,-524.375300,2.796535000,0.000000
167,168,167,168,0.621953876,True,338.815200,-523.886200,2.755232000,338.815200,-523.886200,2.755232000,0.000000
168,169,168,169,0.626568729,True,337.454500,-523.397100,2.663859000,337.454500,-523.397100,2.663859000,0.000000
169,170,169,170,0.640894850,True,336.093800,-522.908000,2.572069000,336.093800,-522.908000,2.572069000,0.000000
170,171,170,171,0.630849987,True,334.733200,-522.419000,2.481392000,334.733200,-522.419000,2.481392000,0.000000
171,172,171,172,0.649799867,True,333.624300,-521.558000,2.481392000,333.624300,-521.558000,2.481392000,0.000000
172,173,172,173,0.642009000,True,332.515400,-520.697000,2.481392000,332.515400,-520.697000,2.481392000,0.000000
173,174,173,174,0.648207193,True,331.406500,-519.836100,2.481392000,331.406500,-519.836100,2.481392000,0.000000
174,175,174,175,0.652220699,True,330.297700,-518.975100,2.481392000,330.297700,-518.975100,2.481392000,0.000000
175,176,175,176,0.664656600,True,329.188800,-518.114200,2.504698000,329.188800,-518.114200,2.504698000,0.000000
176,177,176,177,0.676400947,True,328.079900,-517.253200,2.546319000,328.079900,-517.253200,2.546319000,0.000000
177,178,177,178,0.664018972,True,326.971000,-516.392200,2.587971000,326.971000,-516.392200,2.587971000,0.000000
178,179,178,179,0.662803444,True,325.862200,-515.531300,2.629511000,325.862200,-515.531300,2.629511000,0.000000
179,180,179,180,0.677266760,True,324.695600,-514.875600,2.629511000,324.695600,-514.875600,2.629511000,0.000000
180,181,180,181,0.682259868,True,323.529000,-514.219800,2.629511000,323.529000,-514.219800,2.629511000,0.000000
181,182,182,183,0.706404860,True,322.362400,-513.564100,2.629511000,321.195800,-512.908400,2.629511000,1.338244
182,183,182,183,0.707082843,True,321.195800,-512.908400,2.629511000,321.195800,-512.908400,2.629511000,0.000000
183,184,183,184,0.701837877,True,320.029300,-512.252600,2.538597000,320.029300,-512.252600,2.538597000,0.000000
184,185,185,186,0.694884891,True,318.862700,-511.596900,2.411477000,317.696100,-510.941200,2.283812000,1.338244
185,186,185,186,0.687044693,True,317.696100,-510.941200,2.283812000,317.696100,-510.941200,2.283812000,0.000000
186,187,186,187,0.691933291,True,316.529500,-510.285500,2.159654000,316.529500,-510.285500,2.159654000,0.000000
187,188,187,188,0.672296632,True,315.789100,-509.176800,2.159654000,315.789100,-509.176800,2.159654000,0.000000
188,189,188,189,0.681322104,True,315.048600,-508.068200,2.159654000,315.048600,-508.068200,2.159654000,0.000000
189,190,189,190,0.647827677,True,314.308100,-506.959600,2.159654000,314.308100,-506.959600,2.159654000,0.000000
190,191,190,191,0.639253245,True,313.567700,-505.850900,2.159654000,313.567700,-505.850900,2.159654000,0.000000
191,192,191,192,0.642842785,True,312.827200,-504.742300,2.039703000,312.827200,-504.742300,2.039703000,0.000000
192,193,192,193,0.641418772,True,312.086800,-503.633700,1.871549000,312.086800,-503.633700,1.871549000,0.000000
193,194,193,194,0.635530157,True,311.346300,-502.525000,1.702195000,311.346300,-502.525000,1.702195000,0.000000
194,195,194,195,0.628433981,True,310.605900,-501.416400,1.540916000,310.605900,-501.416400,1.540916000,0.000000
195,196,195,196,0.628313057,True,310.647400,-500.025400,1.540916000,310.647400,-500.025400,1.540916000,0.000000
196,197,196,197,0.620671342,True,310.689000,-498.634400,1.540916000,310.689000,-498.634400,1.540916000,0.000000
197,198,197,198,0.627473554,True,310.730600,-497.243500,1.540916000,310.730600,-497.243500,1.540916000,0.000000
198,199,198,199,0.625628602,True,310.772200,-495.852500,1.540916000,310.772200,-495.852500,1.540916000,0.000000
199,200,199,200,0.618818880,True,310.813700,-494.461500,1.540916000,310.813700,-494.461500,1.540916000,0.000000
200,201,200,201,0.611513109,True,310.855300,-493.070500,1.540916000,310.855300,-493.070500,1.540916000,0.000000
201,202,201,202,0.595238409,True,310.896900,-491.679500,1.540916000,310.896900,-491.679500,1.540916000,0.000000
202,203,202,203,0.598508100,True,310.938500,-490.288600,1.456758000,310.938500,-490.288600,1.456758000,0.000000
203,204,203,204,0.595796747,True,310.980000,-488.897600,1.309543000,310.980000,-488.897600,1.309543000,0.000000
204,205,204,205,0.593521714,True,311.021600,-487.506600,1.161010000,311.021600,-487.506600,1.161010000,0.000000
205,206,205,206,0.573663174,True,311.063200,-486.115600,1.017504000,311.063200,-486.115600,1.017504000,0.000000
206,207,206,207,0.582534586,True,311.744500,-485.012500,1.017504000,311.744500,-485.012500,1.017504000,0.000000
207,208,207,208,0.584588031,True,312.425800,-483.909400,1.017504000,312.425800,-483.909400,1.017504000,0.000000
208,209,208,209,0.586424350,True,313.107100,-482.806300,1.017504000,313.107100,-482.806300,1.017504000,0.000000
209,210,209,210,0.592586994,True,313.788500,-481.703300,1.126862000,313.788500,-481.703300,1.126862000,0.000000
210,211,210,211,0.592994354,True,314.469800,-480.600200,1.258790000,314.469800,-480.600200,1.258790000,0.000000
211,212,211,212,0.583114890,True,315.151100,-479.497100,1.391050000,315.151100,-479.497100,1.391050000,0.000000
212,213,212,213,0.577044187,True,315.832400,-478.394000,1.519153000,315.832400,-478.394000,1.519153000,0.000000
213,214,213,214,0.586292563,True,315.909700,-476.899500,1.519256000,315.909700,-476.899500,1.519256000,0.000000
