ds,vmin,vmax,Rwindow,threshold,match_runtime_sec,rank_score,score_valid,score_corr,score_mae,valid_count,invalid_count,valid_ratio,mae,norm_mae,corr,nan_quality_count,core_frame_start,core_frame_end_exclusive,core_total_count,core_valid_count,core_valid_ratio,core_mae,core_norm_mae,core_corr
30,0.5,1.5,30,1.0,16.0919,0.9148882246192123,0.9731182795698925,0.8420236669152105,0.9345035469778428,1086,30,0.9731182795698925,73.02854511970534,0.06549645302215726,0.8420236669152105,30,15,1101,1086,1086,1.0,73.02854511970534,0.06549645302215726,0.8420236669152105
30,0.5,1.5,50,1.0,15.966,0.9148882246192123,0.9731182795698925,0.8420236669152105,0.9345035469778428,1086,30,0.9731182795698925,73.02854511970534,0.06549645302215726,0.8420236669152105,30,15,1101,1086,1086,1.0,73.02854511970534,0.06549645302215726,0.8420236669152105
20,0.8,1.2,10,1.0,12.2183,0.9068436016355208,0.982078853046595,0.8124586065779237,0.9328311675558901,1096,20,0.982078853046595,74.89324817518248,0.06716883244410984,0.8124586065779237,20,10,1106,1096,1096,1.0,74.89324817518248,0.06716883244410984,0.8124586065779237
20,0.8,1.2,30,1.0,12.1291,0.9068436016355208,0.982078853046595,0.8124586065779237,0.9328311675558901,1096,20,0.982078853046595,74.89324817518248,0.06716883244410984,0.8124586065779237,20,10,1106,1096,1096,1.0,74.89324817518248,0.06716883244410984,0.8124586065779237
20,0.8,1.2,50,1.0,12.0312,0.9068436016355208,0.982078853046595,0.8124586065779237,0.9328311675558901,1096,20,0.982078853046595,74.89324817518248,0.06716883244410984,0.8124586065779237,20,10,1106,1096,1096,1.0,74.89324817518248,0.06716883244410984,0.8124586065779237
50,0.3,2.0,10,1.0,40.1836,0.9067085004591315,0.9551971326164874,0.8420765668254723,0.9335944270101549,1066,50,0.9551971326164874,74.04221388367729,0.0664055729898451,0.8420765668254723,50,25,1091,1066,1066,1.0,74.04221388367729,0.0664055729898451,0.8420765668254723
50,0.3,2.0,30,1.0,39.9311,0.9067085004591315,0.9551971326164874,0.8420765668254723,0.9335944270101549,1066,50,0.9551971326164874,74.04221388367729,0.0664055729898451,0.8420765668254723,50,25,1091,1066,1066,1.0,74.04221388367729,0.0664055729898451,0.8420765668254723
50,0.3,2.0,50,1.0,40.1819,0.9067085004591315,0.9551971326164874,0.8420765668254723,0.9335944270101549,1066,50,0.9551971326164874,74.04221388367729,0.0664055729898451,0.8420765668254723,50,25,1091,1066,1066,1.0,74.04221388367729,0.0664055729898451,0.8420765668254723
20,0.5,1.5,10,1.0,13.2047,0.8901442068893368,0.982078853046595,0.777837648271267,0.9138244247324147,1096,20,0.982078853046595,96.08576642335767,0.08617557526758535,0.777837648271267,20,10,1106,1096,1096,1.0,96.08576642335767,0.08617557526758535,0.777837648271267
20,0.5,1.5,30,1.0,13.2105,0.8901442068893368,0.982078853046595,0.777837648271267,0.9138244247324147,1096,20,0.982078853046595,96.08576642335767,0.08617557526758535,0.777837648271267,20,10,1106,1096,1096,1.0,96.08576642335767,0.08617557526758535,0.777837648271267
20,0.5,1.5,50,1.0,13.4172,0.8901442068893368,0.982078853046595,0.777837648271267,0.9138244247324147,1096,20,0.982078853046595,96.08576642335767,0.08617557526758535,0.777837648271267,20,10,1106,1096,1096,1.0,96.08576642335767,0.08617557526758535,0.777837648271267
30,0.3,2.0,10,1.0,19.7048,0.877131443892122,0.9731182795698925,0.7565944408611794,0.9106029449413242,1086,30,0.9731182795698925,99.67771639042357,0.08939705505867585,0.7565944408611794,30,15,1101,1086,1086,1.0,99.67771639042357,0.08939705505867585,0.7565944408611794
30,0.3,2.0,30,1.0,19.4112,0.877131443892122,0.9731182795698925,0.7565944408611794,0.9106029449413242,1086,30,0.9731182795698925,99.67771639042357,0.08939705505867585,0.7565944408611794,30,15,1101,1086,1086,1.0,99.67771639042357,0.08939705505867585,0.7565944408611794
30,0.3,2.0,50,1.0,19.3602,0.877131443892122,0.9731182795698925,0.7565944408611794,0.9106029449413242,1086,30,0.9731182795698925,99.67771639042357,0.08939705505867585,0.7565944408611794,30,15,1101,1086,1086,1.0,99.67771639042357,0.08939705505867585,0.7565944408611794
50,0.8,1.2,50,0.9,16.3162,0.8749287926486976,0.7222222222222222,0.9999918121528505,0.9995471185837163,806,310,0.7222222222222222,0.5049627791563276,0.0004528814162837019,0.9999918121528505,50,25,1091,1066,1066,1.0,23.455909943714822,0.02103669053247966,0.9609322352922657
50,0.8,1.2,30,0.9,16.3289,0.8713005742191624,0.71415770609319,0.9999919666350275,0.9995521321547732,797,319,0.71415770609319,0.4993726474278545,0.0004478678452267753,0.9999919666350275,50,25,1091,1066,1066,1.0,23.455909943714822,0.02103669053247966,0.9609322352922657
50,0.5,1.5,50,0.9,23.9595,0.863642193129807,0.6971326164874552,0.999992534045402,0.9995700139486092,778,338,0.6971326164874552,0.4794344473007712,0.0004299860513908262,0.999992534045402,50,25,1091,1066,1066,1.0,48.9155722326454,0.04387046837008556,0.9141138392683531
50,0.5,1.5,30,0.9,23.9556,0.8616269244993883,0.692652329749104,0.9999926824157915,0.999575354306499,773,343,0.692652329749104,0.47347994825355755,0.0004246456935009485,0.9999926824157915,50,25,1091,1066,1066,1.0,48.9155722326454,0.04387046837008556,0.9141138392683531
30,0.8,1.2,50,0.9,12.8263,0.8546661074949099,0.6774193548387096,0.9999461904651443,0.9989928108762189,756,360,0.6774193548387096,1.123015873015873,0.001007189123781052,0.9999461904651443,30,15,1101,1086,1086,1.0,58.270718232044196,0.05226073384039838,0.8502380324172489
30,0.8,1.2,30,0.9,13.0558,0.8502612017064404,0.6675627240143369,0.9999618506958892,0.99915490414422,745,371,0.6675627240143369,0.9422818791946309,0.000845095855779938,0.9999618506958892,30,15,1101,1086,1086,1.0,58.270718232044196,0.05226073384039838,0.8502380324172489
10,0.8,1.2,10,1.0,11.4054,0.844517133572732,0.9910394265232975,0.6644456131519431,0.8851409758431386,1106,10,0.9910394265232975,128.06781193490053,0.11485902415686146,0.6644456131519431,10,5,1111,1106,1106,1.0,128.06781193490053,0.11485902415686146,0.6644456131519431
