query_array_index,query_frame_id,matched_ref_index,matched_ref_frame_id,quality,valid,gt_x,gt_y,gt_yaw_rad,est_x,est_y,est_yaw_rad,xy_error
213,214,213,214,0.157598053,True,105.000000,56.614300,1.570796000,105.000000,56.614300,1.570796000,0.000000
214,215,214,215,0.166822333,True,105.000000,58.585700,1.570796000,105.000000,58.585700,1.570796000,0.000000
215,216,215,216,0.182067187,True,105.000000,60.557100,1.570796000,105.000000,60.557100,1.570796000,0.000000
216,217,216,217,0.173070768,True,105.000000,62.528600,1.570796000,105.000000,62.528600,1.570796000,0.000000
217,218,217,218,0.161871317,True,105.000000,64.500000,1.595340000,105.000000,64.500000,1.595340000,0.000000
218,219,218,219,0.159936656,True,104.951200,66.487200,1.644427000,104.951200,66.487200,1.644427000,0.000000
219,220,219,220,0.152260093,True,104.805000,68.469700,1.693515000,104.805000,68.469700,1.693515000,0.000000
220,221,220,221,0.174789111,True,104.561600,70.442600,1.742602000,104.561600,70.442600,1.742602000,0.000000
221,222,221,222,0.168710749,True,104.221800,72.401200,1.791690000,104.221800,72.401200,1.791690000,0.000000
222,223,222,223,0.131477794,True,103.786300,74.340700,1.840777000,103.786300,74.340700,1.840777000,0.000000
223,224,223,224,0.121621321,True,103.256100,76.256500,1.889864000,103.256100,76.256500,1.889864000,0.000000
224,225,224,225,0.109408124,True,102.632500,78.144000,1.938952000,102.632500,78.144000,1.938952000,0.000000
225,226,225,226,0.109181551,True,101.917100,79.998700,1.988039000,101.917100,79.998700,1.988039000,0.000000
226,227,226,227,0.105586504,True,101.111600,81.816000,2.037126000,101.111600,81.816000,2.037126000,0.000000
227,228,227,228,0.115896235,True,100.217800,83.591600,2.086214000,100.217800,83.591600,2.086214000,0.000000
228,229,228,229,0.112040373,True,99.238000,85.321200,2.135301000,99.238000,85.321200,2.135301000,0.000000
229,230,229,230,0.114657243,True,98.174500,87.000600,2.184389000,98.174500,87.000600,2.184389000,0.000000
230,231,230,231,0.106236780,True,97.029900,88.625800,2.233476000,97.029900,88.625800,2.233476000,0.000000
231,232,231,232,0.095112604,True,95.806900,90.192900,2.282563000,95.806900,90.192900,2.282563000,0.000000
232,233,232,233,0.089688800,True,94.508500,91.698100,2.331651000,94.508500,91.698100,2.331651000,0.000000
233,234,233,234,0.080587864,True,93.137800,93.137800,2.380738000,93.137800,93.137800,2.380738000,0.000000
234,235,234,235,0.072169105,True,91.698100,94.508500,2.429826000,91.698100,94.508500,2.429826000,0.000000
235,236,235,236,0.062878791,True,90.192900,95.806900,2.478913000,90.192900,95.806900,2.478913000,0.000000
236,237,236,237,0.061212657,True,88.625800,97.029900,2.528000000,88.625800,97.029900,2.528000000,0.000000
237,238,237,238,0.053967675,True,87.000600,98.174500,2.577088000,87.000600,98.174500,2.577088000,0.000000
238,239,238,239,0.053214097,True,85.321200,99.238000,2.626175000,85.321200,99.238000,2.626175000,0.000000
239,240,239,240,0.051175111,True,83.591600,100.217800,2.675262000,83.591600,100.217800,2.675262000,0.000000
240,241,240,241,0.053503195,True,81.816000,101.111600,2.724350000,81.816000,101.111600,2.724350000,0.000000
241,242,241,242,0.057929320,True,79.998700,101.917100,2.773437000,79.998700,101.917100,2.773437000,0.000000
242,243,242,243,0.057282346,True,78.144000,102.632500,2.822525000,78.144000,102.632500,2.822525000,0.000000
243,244,243,244,0.075828444,True,76.256500,103.256100,2.871612000,76.256500,103.256100,2.871612000,0.000000
244,245,244,245,0.098722572,True,74.340700,103.786300,2.920699000,74.340700,103.786300,2.920699000,0.000000
